bin,coverage,frequency
168376000,1126,0.0304538
168377000,1126,0.0304538
168378000,1126,0.0304538
168379000,1126,0.0304538
168380000,1126,0.0304538
168381000,1126,0.0304538
168382000,1126,0.0304538
168383000,1126,0.0304538
168384000,1126,0.0304538
168385000,1120,0.0302916
168386000,1116,0.0301834
168387000,1116,0.0301834
168388000,1116,0.0301834
168389000,1113,0.0301022
168390000,1110,0.0300211
168391000,1110,0.0300211
168392000,1110,0.0300211
168393000,1110,0.0300211
168394000,1119,0.0302645
168395000,1119,0.0302645
168396000,1119,0.0302645
168397000,1119,0.0302645
168398000,1119,0.0302645
168399000,1119,0.0302645
168400000,1181,0.0319414
168401000,1181,0.0319414
168402000,1181,0.0319414
168403000,1181,0.0319414
168404000,1181,0.0319414
168405000,1181,0.0319414
168406000,1181,0.0319414
168407000,1181,0.0319414
168408000,1181,0.0319414
168409000,1181,0.0319414
168410000,1181,0.0319414
168411000,1181,0.0319414
168412000,1181,0.0319414
168413000,1181,0.0319414
168414000,1181,0.0319414
168415000,1181,0.0319414
168416000,1181,0.0319414
168417000,1181,0.0319414
168418000,1181,0.0319414
168419000,1181,0.0319414
168420000,1181,0.0319414
168421000,1181,0.0319414
168422000,1181,0.0319414
168423000,1181,0.0319414
168424000,1181,0.0319414
168425000,1181,0.0319414
168426000,1181,0.0319414
168427000,1181,0.0319414
168428000,1181,0.0319414
168429000,1181,0.0319414
168430000,1181,0.0319414
168431000,1181,0.0319414
168432000,1181,0.0319414
168433000,1181,0.0319414
168434000,1182,0.0319684
168435000,1182,0.0319684
168436000,1182,0.0319684
168437000,1182,0.0319684
168438000,1182,0.0319684
168439000,1182,0.0319684
168440000,1182,0.0319684
168441000,1182,0.0319684
168442000,1182,0.0319684
168443000,1182,0.0319684
168444000,1182,0.0319684
168445000,1182,0.0319684
168446000,1182,0.0319684
168447000,1182,0.0319684
168448000,1182,0.0319684
168449000,1182,0.0319684
168450000,1182,0.0319684
168451000,1182,0.0319684
168452000,1182,0.0319684
168453000,1182,0.0319684
168454000,1182,0.0319684
168455000,1182,0.0319684
168456000,1182,0.0319684
168457000,1182,0.0319684
168458000,1182,0.0319684
168459000,1182,0.0319684
168460000,1182,0.0319684
168461000,1182,0.0319684
168462000,1182,0.0319684
168463000,1182,0.0319684
168464000,1182,0.0319684
168465000,1182,0.0319684
168466000,1182,0.0319684
168467000,1182,0.0319684
168468000,1182,0.0319684
168469000,1182,0.0319684
168470000,1182,0.0319684
168471000,1182,0.0319684
168472000,1182,0.0319684
168473000,1182,0.0319684
168474000,1182,0.0319684
168475000,1182,0.0319684
168476000,1182,0.0319684
168477000,1182,0.0319684
168478000,1182,0.0319684
168479000,1182,0.0319684
168480000,1182,0.0319684
168481000,1182,0.0319684
168482000,1182,0.0319684
168483000,1182,0.0319684
168484000,1182,0.0319684
168485000,1182,0.0319684
168486000,1182,0.0319684
168487000,1182,0.0319684
168488000,1182,0.0319684
168489000,1182,0.0319684
168490000,1188,0.0321307
168491000,1188,0.0321307
168492000,1194,0.032293
168493000,1224,0.0331043
168494000,1224,0.0331043
168495000,1224,0.0331043
168496000,1224,0.0331043
168497000,1224,0.0331043
168498000,1224,0.0331043
168499000,1224,0.0331043
168500000,1224,0.0331043
168501000,1224,0.0331043
168502000,1224,0.0331043
168503000,1224,0.0331043
168504000,1224,0.0331043
168505000,1224,0.0331043
168506000,1224,0.0331043
168507000,1229,0.0332396
168508000,1229,0.0332396
168509000,1229,0.0332396
168510000,1229,0.0332396
168511000,1229,0.0332396
168512000,1228,0.0332125
168513000,1228,0.0332125
168514000,1226,0.0331584
168515000,1226,0.0331584
168516000,1226,0.0331584
168517000,1226,0.0331584
168518000,1226,0.0331584
168519000,1226,0.0331584
168520000,1226,0.0331584
168521000,1226,0.0331584
168522000,1226,0.0331584
168523000,1226,0.0331584
168524000,1226,0.0331584
168525000,1226,0.0331584
168526000,1226,0.0331584
168527000,1226,0.0331584
168528000,1226,0.0331584
168529000,1226,0.0331584
168530000,1226,0.0331584
168531000,1226,0.0331584
168532000,1241,0.0335641
168533000,1241,0.0335641
168534000,1253,0.0338887
168535000,1253,0.0338887
168536000,1253,0.0338887
168537000,1253,0.0338887
168538000,1253,0.0338887
168539000,1253,0.0338887
168540000,1253,0.0338887
168541000,1253,0.0338887
168542000,1253,0.0338887
168543000,1254,0.0339157
168544000,1256,0.0339698
168545000,1256,0.0339698
168546000,1256,0.0339698
168547000,1253,0.0338887
168548000,1253,0.0338887
168549000,1253,0.0338887
168550000,1253,0.0338887
168551000,1270,0.0343485
168552000,1256,0.0339698
168553000,1256,0.0339698
168554000,1260,0.034078
168555000,1260,0.034078
168556000,1260,0.034078
168557000,1260,0.034078
168558000,1260,0.034078
168559000,1260,0.034078
168560000,1239,0.03351
168561000,1239,0.03351
168562000,1239,0.03351
168563000,1239,0.03351
168564000,1239,0.03351
168565000,1235,0.0334018
168566000,1235,0.0334018
168567000,1242,0.0335912
168568000,1242,0.0335912
168569000,1242,0.0335912
168570000,1242,0.0335912
168571000,1242,0.0335912
168572000,1242,0.0335912
168573000,1242,0.0335912
168574000,1229,0.0332396
168575000,1229,0.0332396
168576000,1229,0.0332396
168577000,1229,0.0332396
168578000,1229,0.0332396
168579000,1229,0.0332396
168580000,1229,0.0332396
168581000,1229,0.0332396
168582000,1226,0.0331584
168583000,1226,0.0331584
168584000,1222,0.0330503
168585000,1222,0.0330503
168586000,1222,0.0330503
168587000,1222,0.0330503
168588000,1222,0.0330503
168589000,1222,0.0330503
168590000,1222,0.0330503
168591000,1222,0.0330503
168592000,1222,0.0330503
168593000,1222,0.0330503
168594000,1218,0.0329421
168595000,1218,0.0329421
168596000,1200,0.0324552
168597000,1200,0.0324552
168598000,1197,0.0323741
168599000,1197,0.0323741
168600000,1197,0.0323741
168601000,1197,0.0323741
168602000,1197,0.0323741
168603000,1197,0.0323741
168604000,1197,0.0323741
168605000,1197,0.0323741
168606000,1197,0.0323741
168607000,1197,0.0323741
168608000,1197,0.0323741
168609000,1197,0.0323741
168610000,1190,0.0321848
168611000,1190,0.0321848
168612000,1190,0.0321848
168613000,1190,0.0321848
168614000,1190,0.0321848
168615000,1190,0.0321848
168616000,1190,0.0321848
168617000,1190,0.0321848
168618000,1190,0.0321848
168619000,1190,0.0321848
168620000,1190,0.0321848
168621000,1190,0.0321848
168622000,1190,0.0321848
168623000,1190,0.0321848
168624000,1190,0.0321848
168625000,1190,0.0321848
168626000,1190,0.0321848
168627000,1190,0.0321848
168628000,1190,0.0321848
168629000,1190,0.0321848
168630000,1190,0.0321848
168631000,1190,0.0321848
168632000,1190,0.0321848
168633000,1190,0.0321848
168634000,1190,0.0321848
168635000,1190,0.0321848
168636000,1190,0.0321848
168637000,1190,0.0321848
168638000,1190,0.0321848
168639000,1190,0.0321848
168640000,1190,0.0321848
168641000,1190,0.0321848
168642000,1190,0.0321848
168643000,1190,0.0321848
168644000,1190,0.0321848
168645000,1190,0.0321848
168646000,1190,0.0321848
168647000,1190,0.0321848
168648000,1190,0.0321848
168649000,1190,0.0321848
168650000,1190,0.0321848
168651000,1190,0.0321848
168652000,1190,0.0321848
168653000,1190,0.0321848
168654000,1190,0.0321848
168655000,1190,0.0321848
168656000,1190,0.0321848
168657000,1190,0.0321848
168658000,1190,0.0321848
168659000,1190,0.0321848
168660000,1190,0.0321848
168661000,1190,0.0321848
168662000,1190,0.0321848
168663000,1190,0.0321848
168664000,1190,0.0321848
168665000,1190,0.0321848
168666000,1190,0.0321848
168667000,1190,0.0321848
168668000,1190,0.0321848
168669000,1190,0.0321848
168670000,1190,0.0321848
168671000,1190,0.0321848
168672000,1190,0.0321848
168673000,1190,0.0321848
168674000,1190,0.0321848
168675000,1190,0.0321848
168676000,1190,0.0321848
168677000,1190,0.0321848
168678000,1190,0.0321848
168679000,1190,0.0321848
168680000,1190,0.0321848
168681000,1190,0.0321848
168682000,1190,0.0321848
168683000,1190,0.0321848
168684000,1190,0.0321848
168685000,1190,0.0321848
168686000,1185,0.0320495
168687000,1185,0.0320495
168688000,1185,0.0320495
168689000,1185,0.0320495
168690000,1185,0.0320495
168691000,1185,0.0320495
168692000,1185,0.0320495
168693000,1185,0.0320495
168694000,1184,0.0320225
168695000,1184,0.0320225
168696000,1184,0.0320225
168697000,1184,0.0320225
168698000,1184,0.0320225
168699000,1184,0.0320225
168700000,1184,0.0320225
168701000,1184,0.0320225
168702000,1184,0.0320225
168703000,1183,0.0319955
168704000,1179,0.0318873
168705000,1179,0.0318873
168706000,1179,0.0318873
168707000,1179,0.0318873
168708000,1162,0.0314275
168709000,1162,0.0314275
168710000,1162,0.0314275
168711000,1162,0.0314275
168712000,1162,0.0314275
168713000,1162,0.0314275
168714000,1162,0.0314275
168715000,1162,0.0314275
168716000,1162,0.0314275
168717000,1162,0.0314275
168718000,1162,0.0314275
168719000,1162,0.0314275
168720000,1162,0.0314275
168721000,1162,0.0314275
168722000,1162,0.0314275
168723000,1162,0.0314275
168724000,1162,0.0314275
168725000,1162,0.0314275
168726000,1162,0.0314275
168727000,1162,0.0314275
168728000,1162,0.0314275
168729000,1162,0.0314275
168730000,1162,0.0314275
168731000,1162,0.0314275
168732000,1162,0.0314275
168733000,1162,0.0314275
168734000,1162,0.0314275
168735000,1162,0.0314275
168736000,1162,0.0314275
168737000,1162,0.0314275
168738000,1162,0.0314275
168739000,1160,0.0313734
168740000,1160,0.0313734
168741000,1160,0.0313734
168742000,1160,0.0313734
168743000,1160,0.0313734
168744000,1160,0.0313734
168745000,1160,0.0313734
168746000,1160,0.0313734
168747000,1160,0.0313734
168748000,1160,0.0313734
168749000,1160,0.0313734
168750000,1160,0.0313734
168751000,1160,0.0313734
168752000,1160,0.0313734
168753000,1160,0.0313734
168754000,1160,0.0313734
168755000,1160,0.0313734
168756000,1160,0.0313734
168757000,1160,0.0313734
168758000,1160,0.0313734
168759000,1160,0.0313734
168760000,1160,0.0313734
168761000,1153,0.0311841
168762000,1153,0.0311841
168763000,1148,0.0310488
168764000,1148,0.0310488
168765000,1148,0.0310488
168766000,1148,0.0310488
168767000,1148,0.0310488
168768000,1148,0.0310488
168769000,1148,0.0310488
168770000,1148,0.0310488
168771000,1148,0.0310488
168772000,1148,0.0310488
168773000,1148,0.0310488
168774000,1148,0.0310488
168775000,1148,0.0310488
168776000,1148,0.0310488
168777000,1148,0.0310488
168778000,1148,0.0310488
168779000,1148,0.0310488
168780000,1148,0.0310488
168781000,1148,0.0310488
168782000,1148,0.0310488
168783000,1148,0.0310488
168784000,1148,0.0310488
168785000,1148,0.0310488
168786000,1148,0.0310488
168787000,1148,0.0310488
168788000,1148,0.0310488
168789000,1148,0.0310488
168790000,1148,0.0310488
168791000,1148,0.0310488
168792000,1148,0.0310488
168793000,1148,0.0310488
168794000,1148,0.0310488
168795000,1148,0.0310488
168796000,1148,0.0310488
168797000,1148,0.0310488
168798000,1148,0.0310488
168799000,1148,0.0310488
168800000,1148,0.0310488
168801000,1148,0.0310488
168802000,1148,0.0310488
168803000,1148,0.0310488
168804000,1148,0.0310488
168805000,1148,0.0310488
168806000,1145,0.0309677
168807000,1145,0.0309677
168808000,1145,0.0309677
168809000,1145,0.0309677
168810000,1145,0.0309677
168811000,1145,0.0309677
168812000,1145,0.0309677
168813000,1145,0.0309677
168814000,1145,0.0309677
168815000,1145,0.0309677
168816000,1141,0.0308595
168817000,1141,0.0308595
168818000,1141,0.0308595
168819000,1141,0.0308595
168820000,1141,0.0308595
168821000,1140,0.0308325
168822000,1140,0.0308325
168823000,1140,0.0308325
168824000,1140,0.0308325
168825000,1140,0.0308325
168826000,1140,0.0308325
168827000,1140,0.0308325
168828000,1140,0.0308325
168829000,1140,0.0308325
168830000,1140,0.0308325
168831000,1140,0.0308325
168832000,1140,0.0308325
168833000,1140,0.0308325
168834000,1140,0.0308325
168835000,1140,0.0308325
168836000,1140,0.0308325
168837000,1140,0.0308325
168838000,1140,0.0308325
168839000,1140,0.0308325
168840000,1140,0.0308325
168841000,1140,0.0308325
168842000,1140,0.0308325
168843000,1140,0.0308325
168844000,1140,0.0308325
168845000,1140,0.0308325
168846000,1140,0.0308325
168847000,1140,0.0308325
168848000,1140,0.0308325
168849000,1140,0.0308325
168850000,1140,0.0308325
168851000,1140,0.0308325
168852000,1140,0.0308325
168853000,1140,0.0308325
168854000,1140,0.0308325
168855000,1140,0.0308325
168856000,1140,0.0308325
168857000,1140,0.0308325
168858000,1140,0.0308325
168859000,1140,0.0308325
168860000,1140,0.0308325
168861000,1140,0.0308325
168862000,1140,0.0308325
168863000,1140,0.0308325
168864000,1140,0.0308325
168865000,1140,0.0308325
168866000,1140,0.0308325
168867000,1140,0.0308325
168868000,1140,0.0308325
168869000,1140,0.0308325
168870000,1140,0.0308325
168871000,1140,0.0308325
168872000,1140,0.0308325
168873000,1140,0.0308325
168874000,1140,0.0308325
168875000,1140,0.0308325
168876000,1140,0.0308325
168877000,1140,0.0308325
168878000,1140,0.0308325
168879000,1140,0.0308325
168880000,1140,0.0308325
168881000,1140,0.0308325
168882000,1140,0.0308325
168883000,1140,0.0308325
168884000,1140,0.0308325
168885000,1140,0.0308325
168886000,1140,0.0308325
168887000,1140,0.0308325
168888000,1140,0.0308325
168889000,1140,0.0308325
168890000,1140,0.0308325
168891000,1140,0.0308325
168892000,1140,0.0308325
168893000,1140,0.0308325
168894000,1140,0.0308325
168895000,1140,0.0308325
168896000,1140,0.0308325
168897000,1140,0.0308325
168898000,1140,0.0308325
168899000,1140,0.0308325
168900000,1140,0.0308325
168901000,1140,0.0308325
168902000,1140,0.0308325
168903000,1140,0.0308325
168904000,1140,0.0308325
168905000,1140,0.0308325
168906000,1140,0.0308325
168907000,1140,0.0308325
168908000,1140,0.0308325
168909000,1140,0.0308325
168910000,1140,0.0308325
168911000,1140,0.0308325
168912000,1140,0.0308325
168913000,1140,0.0308325
168914000,1140,0.0308325
168915000,1140,0.0308325
168916000,1140,0.0308325
168917000,1140,0.0308325
168918000,1140,0.0308325
168919000,1140,0.0308325
168920000,1140,0.0308325
168921000,1140,0.0308325
168922000,1140,0.0308325
168923000,1140,0.0308325
168924000,1140,0.0308325
168925000,1140,0.0308325
168926000,1140,0.0308325
168927000,1140,0.0308325
168928000,1140,0.0308325
168929000,1140,0.0308325
168930000,1140,0.0308325
168931000,1140,0.0308325
168932000,1140,0.0308325
168933000,1140,0.0308325
168934000,1140,0.0308325
168935000,1140,0.0308325
168936000,1140,0.0308325
168937000,1140,0.0308325
168938000,1140,0.0308325
168939000,1140,0.0308325
168940000,1140,0.0308325
168941000,1140,0.0308325
168942000,1140,0.0308325
168943000,1140,0.0308325
168944000,1140,0.0308325
168945000,1140,0.0308325
168946000,1140,0.0308325
168947000,1140,0.0308325
168948000,1140,0.0308325
168949000,1140,0.0308325
168950000,1140,0.0308325
168951000,1140,0.0308325
168952000,1140,0.0308325
168953000,1140,0.0308325
168954000,1140,0.0308325
168955000,1140,0.0308325
168956000,1140,0.0308325
168957000,1140,0.0308325
168958000,1140,0.0308325
168959000,1140,0.0308325
168960000,1140,0.0308325
168961000,1140,0.0308325
168962000,1140,0.0308325
168963000,1140,0.0308325
168964000,1140,0.0308325
168965000,1140,0.0308325
168966000,1140,0.0308325
168967000,1137,0.0307513
168968000,1137,0.0307513
168969000,1137,0.0307513
168970000,1137,0.0307513
168971000,1137,0.0307513
168972000,1137,0.0307513
168973000,1137,0.0307513
168974000,1137,0.0307513
168975000,1137,0.0307513
168976000,1137,0.0307513
168977000,1137,0.0307513
168978000,1137,0.0307513
168979000,1137,0.0307513
168980000,1137,0.0307513
168981000,1137,0.0307513
168982000,1137,0.0307513
168983000,1137,0.0307513
168984000,1137,0.0307513
168985000,1137,0.0307513
168986000,1137,0.0307513
168987000,1137,0.0307513
168988000,1137,0.0307513
168989000,1137,0.0307513
168990000,1137,0.0307513
168991000,1137,0.0307513
168992000,1137,0.0307513
168993000,1137,0.0307513
168994000,1137,0.0307513
168995000,1137,0.0307513
168996000,1137,0.0307513
168997000,1137,0.0307513
168998000,1137,0.0307513
168999000,1137,0.0307513
1.69e+08,1137,0.0307513
169001000,1137,0.0307513
169002000,1137,0.0307513
169003000,1137,0.0307513
169004000,1137,0.0307513
169005000,1137,0.0307513
169006000,1137,0.0307513
169007000,1137,0.0307513
169008000,1137,0.0307513
169009000,1137,0.0307513
169010000,1137,0.0307513
169011000,1137,0.0307513
169012000,1137,0.0307513
169013000,1137,0.0307513
169014000,1137,0.0307513
169015000,1137,0.0307513
169016000,1137,0.0307513
169017000,1137,0.0307513
169018000,1137,0.0307513
169019000,1137,0.0307513
169020000,1137,0.0307513
169021000,1137,0.0307513
169022000,1137,0.0307513
169023000,1137,0.0307513
169024000,1137,0.0307513
169025000,1137,0.0307513
169026000,1137,0.0307513
169027000,1137,0.0307513
169028000,1137,0.0307513
169029000,1137,0.0307513
169030000,1137,0.0307513
169031000,1137,0.0307513
169032000,1137,0.0307513
169033000,1137,0.0307513
169034000,1137,0.0307513
169035000,1137,0.0307513
169036000,1137,0.0307513
169037000,1137,0.0307513
169038000,1137,0.0307513
169039000,1137,0.0307513
169040000,1137,0.0307513
169041000,1137,0.0307513
169042000,1137,0.0307513
169043000,1137,0.0307513
169044000,1137,0.0307513
169045000,1137,0.0307513
169046000,1137,0.0307513
169047000,1137,0.0307513
169048000,1137,0.0307513
169049000,1137,0.0307513
169050000,1137,0.0307513
169051000,1137,0.0307513
169052000,1137,0.0307513
169053000,1137,0.0307513
169054000,1137,0.0307513
169055000,1137,0.0307513
169056000,1137,0.0307513
169057000,1137,0.0307513
169058000,1137,0.0307513
169059000,1137,0.0307513
169060000,1137,0.0307513
169061000,1137,0.0307513
169062000,1137,0.0307513
169063000,1137,0.0307513
169064000,1137,0.0307513
169065000,1137,0.0307513
169066000,1137,0.0307513
169067000,1137,0.0307513
169068000,1137,0.0307513
169069000,1137,0.0307513
169070000,1137,0.0307513
169071000,1137,0.0307513
169072000,1137,0.0307513
169073000,1137,0.0307513
169074000,1137,0.0307513
169075000,1137,0.0307513
169076000,1137,0.0307513
169077000,1137,0.0307513
169078000,1137,0.0307513
169079000,1137,0.0307513
169080000,1137,0.0307513
169081000,1137,0.0307513
169082000,1137,0.0307513
169083000,1137,0.0307513
169084000,1137,0.0307513
169085000,1137,0.0307513
169086000,1137,0.0307513
169087000,1137,0.0307513
169088000,1137,0.0307513
169089000,1137,0.0307513
169090000,1137,0.0307513
169091000,1137,0.0307513
169092000,1137,0.0307513
169093000,1137,0.0307513
169094000,1137,0.0307513
169095000,1137,0.0307513
169096000,1137,0.0307513
169097000,1137,0.0307513
169098000,1137,0.0307513
169099000,1137,0.0307513
169100000,1137,0.0307513
169101000,1137,0.0307513
169102000,1137,0.0307513
169103000,1137,0.0307513
169104000,1137,0.0307513
169105000,1137,0.0307513
169106000,1137,0.0307513
169107000,1137,0.0307513
169108000,1137,0.0307513
169109000,1137,0.0307513
169110000,1137,0.0307513
169111000,1137,0.0307513
169112000,1137,0.0307513
169113000,1137,0.0307513
169114000,1137,0.0307513
169115000,1137,0.0307513
169116000,1137,0.0307513
169117000,1137,0.0307513
169118000,1137,0.0307513
169119000,1137,0.0307513
169120000,1137,0.0307513
169121000,1137,0.0307513
169122000,1137,0.0307513
169123000,1137,0.0307513
169124000,1137,0.0307513
169125000,1133,0.0306432
169126000,1133,0.0306432
169127000,1133,0.0306432
169128000,1133,0.0306432
169129000,1133,0.0306432
169130000,1133,0.0306432
169131000,1133,0.0306432
169132000,1133,0.0306432
169133000,1133,0.0306432
169134000,1133,0.0306432
169135000,1133,0.0306432
169136000,1133,0.0306432
169137000,1133,0.0306432
169138000,1133,0.0306432
169139000,1133,0.0306432
169140000,1133,0.0306432
169141000,1133,0.0306432
169142000,1133,0.0306432
169143000,1133,0.0306432
169144000,1133,0.0306432
169145000,1133,0.0306432
169146000,1133,0.0306432
169147000,1133,0.0306432
169148000,1133,0.0306432
169149000,1133,0.0306432
169150000,1133,0.0306432
169151000,1133,0.0306432
169152000,1133,0.0306432
169153000,1133,0.0306432
169154000,1129,0.030535
169155000,1129,0.030535
169156000,1129,0.030535
169157000,1129,0.030535
169158000,1129,0.030535
169159000,1129,0.030535
169160000,1129,0.030535
169161000,1129,0.030535
169162000,1129,0.030535
169163000,1129,0.030535
169164000,1129,0.030535
169165000,1129,0.030535
169166000,1129,0.030535
169167000,1129,0.030535
169168000,1129,0.030535
169169000,1129,0.030535
169170000,1129,0.030535
169171000,1129,0.030535
169172000,1129,0.030535
169173000,1129,0.030535
169174000,1129,0.030535
169175000,1129,0.030535
169176000,1129,0.030535
169177000,1129,0.030535
169178000,1129,0.030535
169179000,1129,0.030535
169180000,1129,0.030535
169181000,1129,0.030535
169182000,1129,0.030535
169183000,1129,0.030535
169184000,1129,0.030535
169185000,1129,0.030535
169186000,1129,0.030535
169187000,1129,0.030535
169188000,1129,0.030535
169189000,1129,0.030535
169190000,1129,0.030535
169191000,1129,0.030535
169192000,1129,0.030535
169193000,1129,0.030535
169194000,1129,0.030535
169195000,1129,0.030535
169196000,1129,0.030535
169197000,1129,0.030535
169198000,1129,0.030535
169199000,1129,0.030535
169200000,1128,0.0305079
169201000,1128,0.0305079
169202000,1128,0.0305079
169203000,1128,0.0305079
169204000,1128,0.0305079
169205000,1128,0.0305079
169206000,1128,0.0305079
169207000,1128,0.0305079
169208000,1128,0.0305079
169209000,1128,0.0305079
169210000,1128,0.0305079
169211000,1125,0.0304268
169212000,1125,0.0304268
169213000,1125,0.0304268
169214000,1125,0.0304268
169215000,1125,0.0304268
169216000,1125,0.0304268
169217000,1125,0.0304268
169218000,1125,0.0304268
169219000,1125,0.0304268
169220000,1125,0.0304268
169221000,1125,0.0304268
169222000,1125,0.0304268
169223000,1125,0.0304268
169224000,1125,0.0304268
169225000,1125,0.0304268
169226000,1125,0.0304268
169227000,1125,0.0304268
169228000,1125,0.0304268
169229000,1125,0.0304268
169230000,1125,0.0304268
169231000,1125,0.0304268
169232000,1125,0.0304268
169233000,1125,0.0304268
169234000,1125,0.0304268
169235000,1125,0.0304268
169236000,1123,0.0303727
169237000,1123,0.0303727
169238000,1123,0.0303727
169239000,1123,0.0303727
169240000,1123,0.0303727
169241000,1123,0.0303727
169242000,1123,0.0303727
169243000,1123,0.0303727
169244000,1123,0.0303727
169245000,1123,0.0303727
169246000,1123,0.0303727
169247000,1123,0.0303727
169248000,1123,0.0303727
169249000,1123,0.0303727
169250000,1123,0.0303727
169251000,1123,0.0303727
169252000,1117,0.0302104
169253000,1110,0.0300211
169254000,1110,0.0300211
169255000,1110,0.0300211
169256000,1110,0.0300211
169257000,1110,0.0300211
169258000,1110,0.0300211
169259000,1110,0.0300211
169260000,1110,0.0300211
169261000,1110,0.0300211
169262000,1110,0.0300211
169263000,1110,0.0300211
169264000,1110,0.0300211
169265000,1110,0.0300211
169266000,1110,0.0300211
169267000,1110,0.0300211
169268000,1110,0.0300211
169269000,1110,0.0300211
169270000,1110,0.0300211
169271000,1105,0.0298859
169272000,1105,0.0298859
169273000,1105,0.0298859
169274000,1105,0.0298859
169275000,1105,0.0298859
169276000,1105,0.0298859
169277000,1105,0.0298859
169278000,1105,0.0298859
169279000,1105,0.0298859
169280000,1105,0.0298859
169281000,1105,0.0298859
169282000,1105,0.0298859
169283000,1105,0.0298859
169284000,1105,0.0298859
169285000,1105,0.0298859
169286000,1105,0.0298859
169287000,1105,0.0298859
169288000,1105,0.0298859
169289000,1105,0.0298859
169290000,1105,0.0298859
169291000,1105,0.0298859
169292000,1105,0.0298859
169293000,1105,0.0298859
169294000,1105,0.0298859
169295000,1105,0.0298859
169296000,1105,0.0298859
169297000,1105,0.0298859
169298000,1105,0.0298859
169299000,1105,0.0298859
169300000,1105,0.0298859
169301000,1105,0.0298859
169302000,1105,0.0298859
169303000,1105,0.0298859
169304000,1105,0.0298859
169305000,1105,0.0298859
169306000,1105,0.0298859
169307000,1096,0.0296425
169308000,1096,0.0296425
169309000,1096,0.0296425
169310000,1096,0.0296425
169311000,1096,0.0296425
169312000,1096,0.0296425
169313000,1096,0.0296425
169314000,1096,0.0296425
169315000,1096,0.0296425
169316000,1096,0.0296425
169317000,1096,0.0296425
169318000,1096,0.0296425
169319000,1096,0.0296425
169320000,1096,0.0296425
169321000,1096,0.0296425
169322000,1096,0.0296425
169323000,1096,0.0296425
169324000,1096,0.0296425
169325000,1096,0.0296425
169326000,1096,0.0296425
169327000,1096,0.0296425
169328000,1096,0.0296425
169329000,1096,0.0296425
169330000,1096,0.0296425
169331000,1096,0.0296425
169332000,1096,0.0296425
169333000,1096,0.0296425
169334000,1096,0.0296425
169335000,1096,0.0296425
169336000,1096,0.0296425
169337000,1096,0.0296425
169338000,1096,0.0296425
169339000,1096,0.0296425
169340000,1096,0.0296425
169341000,1096,0.0296425
169342000,1096,0.0296425
169343000,1096,0.0296425
169344000,1096,0.0296425
169345000,1096,0.0296425
169346000,1096,0.0296425
169347000,1096,0.0296425
169348000,1096,0.0296425
169349000,1096,0.0296425
169350000,1096,0.0296425
169351000,1096,0.0296425
169352000,1096,0.0296425
169353000,1096,0.0296425
169354000,1096,0.0296425
169355000,1096,0.0296425
169356000,1096,0.0296425
169357000,1096,0.0296425
169358000,1096,0.0296425
169359000,1096,0.0296425
169360000,1096,0.0296425
169361000,1096,0.0296425
169362000,1096,0.0296425
169363000,1096,0.0296425
169364000,1096,0.0296425
169365000,1096,0.0296425
169366000,1096,0.0296425
169367000,1096,0.0296425
169368000,1096,0.0296425
169369000,1096,0.0296425
169370000,1096,0.0296425
169371000,1096,0.0296425
169372000,1096,0.0296425
169373000,1096,0.0296425
169374000,1096,0.0296425
169375000,1096,0.0296425
169376000,1096,0.0296425
169377000,1096,0.0296425
169378000,1096,0.0296425
169379000,1096,0.0296425
169380000,1096,0.0296425
169381000,1096,0.0296425
169382000,1096,0.0296425
169383000,1096,0.0296425
169384000,1096,0.0296425
169385000,1096,0.0296425
169386000,1096,0.0296425
169387000,1096,0.0296425
169388000,1070,0.0289393
169389000,1070,0.0289393
169390000,1070,0.0289393
169391000,1070,0.0289393
169392000,1070,0.0289393
169393000,1070,0.0289393
169394000,1070,0.0289393
169395000,1070,0.0289393
169396000,1070,0.0289393
169397000,1070,0.0289393
169398000,1070,0.0289393
169399000,1070,0.0289393
169400000,1070,0.0289393
169401000,1070,0.0289393
169402000,1070,0.0289393
169403000,1070,0.0289393
169404000,1070,0.0289393
169405000,1070,0.0289393
169406000,1069,0.0289122
169407000,1069,0.0289122
169408000,1069,0.0289122
169409000,1069,0.0289122
169410000,1069,0.0289122
169411000,1069,0.0289122
169412000,1069,0.0289122
169413000,1069,0.0289122
169414000,1069,0.0289122
169415000,1069,0.0289122
169416000,1069,0.0289122
169417000,1069,0.0289122
169418000,1069,0.0289122
169419000,1069,0.0289122
169420000,1069,0.0289122
169421000,1069,0.0289122
169422000,1069,0.0289122
169423000,1069,0.0289122
169424000,1069,0.0289122
169425000,1069,0.0289122
169426000,1069,0.0289122
169427000,1069,0.0289122
169428000,1069,0.0289122
169429000,1069,0.0289122
169430000,1069,0.0289122
169431000,1069,0.0289122
169432000,1069,0.0289122
169433000,1069,0.0289122
169434000,1069,0.0289122
169435000,1069,0.0289122
169436000,1069,0.0289122
169437000,1069,0.0289122
169438000,1069,0.0289122
169439000,1069,0.0289122
169440000,1069,0.0289122
169441000,1069,0.0289122
169442000,1069,0.0289122
169443000,1069,0.0289122
169444000,1069,0.0289122
169445000,1069,0.0289122
169446000,1069,0.0289122
169447000,1069,0.0289122
169448000,1069,0.0289122
169449000,1069,0.0289122
169450000,1069,0.0289122
169451000,1069,0.0289122
169452000,1069,0.0289122
169453000,1069,0.0289122
169454000,1069,0.0289122
169455000,1069,0.0289122
